timestamp,open,high,low,close,volume_btc,volume_usd
2023-01-05 22:00:00,19989.233689021414,19991.56052513267,19957.86220916626,19989.747780360594,3.8100610659807757,76162.15973672752
2023-01-05 23:00:00,19989.435382680676,20039.7006209031,19942.77491197054,19990.49971339328,3.755392004527829,75072.16279019298
2023-01-06 00:00:00,19991.384780739038,20014.036075484444,19957.0035587238,19991.290745340324,7.1471756470215455,142881.26636762355
2023-01-06 01:00:00,19989.664899369167,20008.342914916615,19944.048887482302,19990.38135788553,2.9612073046002587,59195.663298715466
2023-01-06 02:00:00,19992.776506927712,20006.420374088455,19952.577539266043,19991.784152196466,7.302885777603942,145997.71615400346
2023-01-06 03:00:00,19990.684340456766,19999.10013651622,19953.988420030117,19990.382301133675,8.892427118867257,177763.01769112513
2023-01-06 04:00:00,19990.39733244175,20030.547853673976,19970.266061216807,19990.969158227475,3.3607301171371184,67184.25212081434
2023-01-06 05:00:00,19994.009846905123,20040.93032209059,19976.919888710116,19993.159613853284,1.3534110024576906,27058.962195281787
2023-01-06 06:00:00,19992.177018051178,20012.85131527042,19949.855208904508,19992.169077528153,6.3855435096864275,127660.86549756359
2023-01-06 07:00:00,19991.624276704242,20039.223814536224,19946.333118152103,19991.60277979855,3.608544675239942,72140.59176055409
2023-01-06 08:00:00,19990.239796259906,20032.89231193539,19969.108306481092,19991.702431163638,5.339861671445779,106752.9255591201
2023-01-06 09:00:00,19991.127869376734,20015.251511883336,19990.745800600187,19991.19895550952,6.341656318396107,126777.31316852062
2023-01-06 10:00:00,19989.969836717773,20023.349601034763,19950.02173913313,19989.648292078455,4.077429440609115,81506.3804535424
2023-01-06 11:00:00,19991.05042187546,20011.466064011787,19975.463413029647,19989.716855053262,9.246944517900747,184843.80268722292
2023-01-06 12:00:00,19987.902657709634,20016.590721750163,19988.16015808869,19988.654551339536,3.9961465417047215,79877.59275866582
2023-01-06 13:00:00,19991.406252393554,19992.030460621096,19948.878715821364,19989.12814377017,3.073743272400289,61441.44815306083
2023-01-06 14:00:00,19988.765587852766,20023.021893300964,19962.338010095093,19988.208719535938,8.856752210988875,177030.61177045704
2023-01-06 15:00:00,19988.23924206492,19992.39988616516,19955.49811662403,19989.758653940953,1.363017234258097,27246.385553981458
2023-01-06 16:00:00,19988.130202534532,20029.8296479946,19943.240909591394,19988.97540064862,1.242089287855901,24828.092220360762
2023-01-06 17:00:00,19990.07433829663,20029.90068560544,19961.594647625505,19988.653339132412,9.356982076056259,187033.47101876407
2023-01-06 18:00:00,19990.710085492745,20001.320720727595,19964.307152720834,19989.466856349783,2.08968414109449,41771.67187864807
2023-01-06 19:00:00,19988.25408551491,20004.41913108514,19973.702885965933,19988.235992033347,1.4843740362464053,29670.01853694021
2023-01-06 20:00:00,19988.61336967101,20012.528970895866,19973.203760245957,19988.463451967953,5.351683040195486,106971.92085546421
2023-01-06 21:00:00,19988.60598444851,20019.60374006886,19949.943491420752,19989.770594722235,0.4678846621029753,9352.907060227604
2023-01-06 22:00:00,19989.484554227907,20002.530794574774,19965.711649208377,19988.163111487673,6.200150007275601,123929.60966111619
2023-01-06 23:00:00,19987.359978259432,20017.972065577804,19980.171434915803,19988.347745346207,4.529307983390646,90533.383017785
2023-01-07 00:00:00,19989.452369251576,20003.496981801916,19983.881189940428,19988.607628140453,6.404119644147334,128009.43477052753
2023-01-07 01:00:00,19990.741493380894,19992.163987065782,19965.74344516914,19989.38945101223,2.839369035327505,56757.2534423064
2023-01-07 02:00:00,19988.200655855573,19988.27887779295,19964.904749120466,19988.152500301352,9.054722143489416,180987.16705192198
2023-01-07 03:00:00,19987.79965505439,19991.889596584188,19954.159129778,19986.832043688268,2.7058071272534567,54080.51259502949
2023-01-07 04:00:00,19989.201624961912,20026.966520262085,19963.800611366627,19987.353985253885,6.375646855428606,127432.31058442235
2023-01-07 05:00:00,19987.91893872633,20035.722535546287,19980.47718472041,19987.65096992712,9.450918506276247,188901.6604486746
2023-01-07 06:00:00,19987.726160961036,20009.24977274153,19962.51131853754,19987.901462777467,4.008092883412826,80113.36560731518
2023-01-07 07:00:00,19988.181058129412,20013.88210865946,19942.908440792664,19988.247910986964,1.6142652829284498,32266.33466927337
2023-01-07 08:00:00,19986.824898362713,19994.910294719055,19979.595815684374,19987.567886265384,0.6838247591183377,13667.993795186849
2023-01-07 09:00:00,19987.03455616981,20015.351707596554,19953.312407913658,19987.800139962546,9.630179968076062,192486.1125137752
2023-01-07 10:00:00,19988.53561919967,19995.32595753619,19958.40024918757,19988.093212435844,7.63701485993939,152649.36488522618
2023-01-07 11:00:00,19987.214911195668,20017.93957757776,19949.949574682225,19987.378861017816,9.189520600707842,183674.42979747566
2023-01-07 12:00:00,19989.57220470581,20035.907568908005,19981.71462185758,19989.24463552896,6.988330531598114,139691.44859005086
2023-01-07 13:00:00,19988.22853230002,19999.503395415028,19942.638201604575,19989.718468449875,3.4244850418935693,68454.49188687022
2023-01-07 14:00:00,19988.434546127482,20026.755350855525,19957.478843564313,19988.52716495267,1.2301658598338017,24589.2037066853
2023-01-07 15:00:00,19990.213836411396,19990.35883970222,19946.830161676746,19989.183718561304,9.293068592750007,185760.85540967184
2023-01-07 16:00:00,19987.0901126141,20006.983898957158,19975.878698707063,19988.209036891076,4.896190441309411,97866.07802532047
2023-01-07 17:00:00,19989.012647908956,19994.533546886345,19952.025477024923,19988.99612149482,3.9650899627762284,79258.16788731207
2023-01-07 18:00:00,19988.300107762927,20007.77848915361,19951.103181857132,19990.154717073827,5.777920612391232,115501.52698467068
2023-01-07 19:00:00,19988.028572733205,19998.01088073742,19969.462271136123,19989.334034755477,1.0655932143106905,21300.498706025173
2023-01-07 20:00:00,19991.105071772396,20008.962660390862,19971.099738240548,19990.29741088472,3.0920381937448393,61810.76309877413
2023-01-07 21:00:00,19990.400907518342,20011.586332117033,19957.82037856037,19990.710191811657,6.37876107098167,127515.96395280471
2023-01-07 22:00:00,19993.35432483719,20006.561808110695,19986.86186788364,19991.53225197165,1.0012294635715524,20016.111112614963
2023-01-07 23:00:00,19993.86148806473,20026.26014242796,19956.64783744343,19993.429044954304,1.3524275896488391,27039.66505208264
2023-01-08 00:00:00,19993.71425250319,20039.126259401248,19991.03931884633,19993.1836568383,5.105878640910555,102082.76939725268
2023-01-08 01:00:00,19991.35343862405,20012.459689379208,19982.900405617904,19992.429920673945,6.23457124601091,124644.22872132195
2023-01-08 02:00:00,19991.155300867475,20001.15756406807,19958.33321838225,19991.54040624432,1.8700170579379072,37384.521574131795
2023-01-08 03:00:00,19989.991959777304,20004.260733869152,19985.808412604754,19990.724595959353,0.3308463445549181,6613.858157577244
2023-01-08 04:00:00,19989.58205251039,20033.34753542476,19942.0553896761,19990.64749424994,9.583668927667562,191583.74723459856
2023-01-08 05:00:00,19991.652539350853,20019.570632388262,19947.56883575166,19990.988646224756,0.27492657882556837,5496.0541158473525
2023-01-08 06:00:00,19992.129852889855,20014.015888639435,19959.950220403753,19991.265337024088,0.020520415206412013,410.22906521728646
2023-01-08 07:00:00,19992.49145746729,19999.57435634857,19951.139647489657,19992.092520273123,3.233405688281997,64642.54567571108
2023-01-08 08:00:00,19991.277454971772,20014.591887581188,19947.72651973552,19992.105522165,2.224531687755682,44473.072239011395
2023-01-08 09:00:00,19993.889786277254,20007.483656410026,19980.585273763565,19993.559056242157,5.735863620982109,114680.32804465677
2023-01-08 10:00:00,19991.381721007452,20040.452555801585,19950.823820011454,19993.29439940892,8.942088768410802,178781.81329248508
2023-01-08 11:00:00,19997.337577844217,20040.218074046294,19986.27487939363,19996.01456857551,4.811076724393146,96202.36027149989
2023-01-08 12:00:00,19995.342085747638,20000.835363014685,19975.973122715834,19996.640235923274,7.733012088169707,154634.2606671754
2023-01-08 13:00:00,19994.66261938442,20021.61575282992,19967.87009680443,19995.783078366858,9.092270384789499,181807.06630411
2023-01-08 14:00:00,19994.827478138366,20005.965103144532,19959.017637715096,19994.712185868797,1.8939965360620747,37869.91561959366
2023-01-08 15:00:00,19995.39881784428,20015.733512760253,19993.687592397913,19995.19465828404,4.883108861220059,97638.71221768677
2023-01-08 16:00:00,19994.89844690026,20038.813595411288,19980.445724859805,19994.971195498714,6.420699995987294,128381.71147470466
2023-01-08 17:00:00,19994.575068051825,20022.060921987235,19965.259241082287,19995.685195992806,3.318832379203446,66362.32747281993
2023-01-08 18:00:00,19997.291781610984,20012.869198285916,19978.289999659923,19996.15843361738,7.397521109884252,147922.0041292746
2023-01-08 19:00:00,19994.399655503654,20006.480022409974,19957.334351923248,19996.085604704724,7.05314975221825,141035.38622815802
2023-01-08 20:00:00,19993.75554199621,20035.25505395698,19962.65620292912,19995.238810986655,4.210942841514196,84198.80773549108
2023-01-08 21:00:00,19993.616980990013,20024.949864530186,19982.00389107578,19993.723963761968,0.8795375342446143,17585.23067545466
2023-01-08 22:00:00,19992.013214828057,20016.680721831213,19985.980999830284,19993.277448809902,0.11568783482579614,2312.9789791242347
2023-01-08 23:00:00,19995.356472880503,20005.008065297374,19962.681497924874,19994.133847604226,3.6934956216085046,73848.24582398061
2023-01-09 00:00:00,19993.169726712942,20011.060260056212,19971.824574963117,19994.347941348355,0.8206884511759827,16409.130444258877
2023-01-09 01:00:00,19994.659229721856,20041.09437390657,19984.65435051458,19993.102202569644,7.81624443208261,156270.97377089353
2023-01-09 02:00:00,19994.310505661266,20019.279880375783,19976.956673229575,19993.275383495493,3.3432578326898077,66842.67452699563
2023-01-09 03:00:00,19994.89575661073,20013.695664937386,19978.508363459292,19993.66070087522,6.660982757916968,133177.42919617193
2023-01-09 04:00:00,19994.663949421978,20018.84794555644,19987.370244822054,19992.776843439024,3.4637898730045835,69250.77796354463
2023-01-09 05:00:00,19993.011796469065,20031.87999383995,19965.585117581708,19992.93056854497,7.959384168280181,159131.4150448017
2023-01-09 06:00:00,19991.975802667595,20009.994224088558,19954.806345567788,19992.988777263414,8.884124966197811,177620.21074499856
2023-01-09 07:00:00,19991.742799089814,20000.781113012214,19963.072462522934,19991.845806965583,8.3751414926274,167434.53733212655
2023-01-09 08:00:00,19991.636928720523,20021.450400242884,19950.889026079065,19992.203594325932,4.844735639798533,96856.94127153918
2023-01-09 09:00:00,19992.055187579783,20026.024584026352,19986.385951491528,19992.7643788523,0.839516108698205,16784.24775345417
2023-01-09 10:00:00,19993.99828353228,20029.4833302434,19972.066837204362,19993.847430095473,3.7171110579342947,74319.35137305906
2023-01-09 11:00:00,19994.5895279333,20039.000611685817,19964.430476964604,19994.90123214751,4.244559947050827,84869.55691521055
2023-01-09 12:00:00,19992.771353095235,20012.082268814007,19959.723484732458,19993.523562779552,9.602540108568746,191988.61192320494
2023-01-09 13:00:00,19992.340335347053,19996.353482551083,19957.79642241847,19992.58573773964,5.6549730520709565,113057.5335881358
2023-01-09 14:00:00,19993.64975147105,20041.018202188392,19956.65250165195,19993.100773006845,6.408462328964416,128125.0331430037
2023-01-09 15:00:00,19994.57097616435,20015.36515532963,19961.043068347957,19993.614558957757,7.820035810020739,156350.78182280168
2023-01-09 16:00:00,19992.526682730873,20025.29248212772,19989.41820219702,19994.129606644063,5.682024672103387,113607.13772218436
2023-01-09 17:00:00,19997.67913704839,20031.297604291136,19963.217054254605,19997.98233813472,5.984846091827619,119684.84644082334
2023-01-09 18:00:00,19998.411885439935,20025.87891408047,19962.31409580669,19998.55322864541,2.453277973346053,49062.010134624375
2023-01-09 19:00:00,19998.506274263367,20009.951670772407,19950.01479756891,19999.688794285594,0.588666075612756,11773.138316008512
2023-01-09 20:00:00,20000.52309031605,20038.399948554896,19965.97467421403,20000.642796049087,7.213858791090356,144281.81286173672
2023-01-09 21:00:00,20001.44218290993,20041.481786015596,19966.952667512815,20001.29418730039,8.48684697354426,169747.92304045873
2023-01-09 22:00:00,20001.497752601033,20028.627697356624,19975.238253546653,20000.978918055753,4.120001833251038,82404.06980920507
2023-01-09 23:00:00,20001.81504530188,20026.16594530549,19958.34174184699,20001.737887276246,5.489144532482097,109792.43016408241
2023-01-10 00:00:00,20000.084112651708,20006.661971218105,19951.12332396365,20000.965062061707,3.0728522733570363,61460.01096029097
2023-01-10 01:00:00,20002.740273482537,20004.925826529958,19961.775999945094,20000.728243454967,4.502205934657347,90047.39739515177
2023-01-10 02:00:00,20001.07200667876,20017.221122185314,19969.61786101425,20000.24287990714,2.088897262664551,41778.4526044642
2023-01-10 03:00:00,20000.877473791174,20015.867061822395,19996.377012699944,20000.324754046524,7.59886808104961,151979.8293841505
2023-01-10 04:00:00,20003.644243870207,20050.32223516136,19966.302456026715,20002.639412613196,4.919117877750951,98395.34113679135
2023-01-10 05:00:00,20001.016756592417,20039.953284542775,19965.344068991508,20000.772147420605,5.471565532110789,109435.53549742808
2023-01-10 06:00:00,20002.744708496502,20034.454622373934,19962.68000022051,20001.458407610982,0.3708807826122318,7418.1565476007645
2023-01-10 07:00:00,19999.902563690077,20025.728096190673,19993.61792231982,19999.845691739793,6.223983922933474,124478.71804653878
2023-01-10 08:00:00,19999.375507334276,20007.742136410332,19966.687134867694,19999.373759874,2.026558120077895,40529.893289545435
2023-01-10 09:00:00,20001.09793894976,20049.38554408018,19985.676515223386,20000.46271047097,3.8339464436487214,76680.70288013904
2023-01-10 10:00:00,20002.103348036355,20019.279025402073,19962.513428319922,20000.526990490063,4.127157000958421,82545.31499165893
